emp_no,first_name,last_name,title,from_date,salary,count
240840,Supot,Dredge,Senior Engineer,1992-03-28,61142,15600
291122,Shahab,Barbanera,Engineer,1992-03-27,46874,16111
22726,Steve,Shanbhogue,Senior Staff,1992-03-27,67607,14736
239205,Masasuke,Brizzi,Senior Staff,1992-03-27,64647,14736
433343,Radhika,Cmelik,Senior Staff,1992-03-27,51291,14736
483323,Jayesh,Parfitt,Senior Engineer,1992-03-27,52902,15600
480316,Pranay,Feinberg,Senior Engineer,1992-03-27,52271,15600
31872,Sanjay,Georgakopoulos,Senior Staff,1992-03-26,40000,14736
426396,Mrinalini,Bonifati,Senior Engineer,1992-03-26,50208,15600
97938,Aiichiro,Plavsic,Senior Staff,1992-03-26,69134,14736
204452,Maris,Ibel,Senior Engineer,1992-03-26,50955,15600
288074,Hugo,Rosis,Senior Engineer,1992-03-26,42268,15600
268480,Apostol,Kropf,Staff,1992-03-26,49037,14924
419315,Godehard,Rindone,Senior Engineer,1992-03-26,40000,15600
288384,Magy,Maksimenko,Senior Engineer,1992-03-26,41100,15600
418167,Dinah,McAffer,Senior Engineer,1992-03-26,51037,15600
43624,Tokuyasu,Pesch,Senior Staff,1992-03-26,116058,14736
272259,Yongqiao,Lorcy,Senior Staff,1992-03-26,40000,14736
277549,Shunichi,Nilsson,Staff,1992-03-26,71767,14924
406884,Xiping,Peltason,Senior Staff,1992-03-26,49232,14736
477684,Taegyun,Rabehasaina,Senior Engineer,1992-03-25,40000,15600
243027,Subhash,Pluym,Staff,1992-03-25,40000,14924
403647,Weiwu,Chelton,Senior Engineer,1992-03-25,40000,15600
211154,Miquel,Bennet,Engineer,1992-03-25,65632,16111
83273,Berna,Sidhu,Staff,1992-03-25,43084,14924
473804,Gopalakrishnan,Baba,Senior Engineer,1992-03-25,60638,15600
215021,Horward,Staylopatis,Senior Engineer,1992-03-25,72531,15600
433066,Remco,Hooghiemstra,Senior Engineer,1992-03-25,40000,15600
419934,Ramachenga,Cronin,Senior Engineer,1992-03-25,45414,15600
27368,Dipayan,Keustermans,Senior Staff,1992-03-25,67825,14736
412441,Billur,Rassart,Senior Staff,1992-03-25,55202,14736
55281,Mohammad,Ellozy,Senior Engineer,1992-03-25,40000,15600
415367,Adam,Esposito,Senior Engineer,1992-03-25,49243,15600
299895,Perla,Cherinka,Senior Staff,1992-03-25,43241,14736
479463,Aamod,Isard,Technique Leader,1992-03-25,49481,2014
281519,Mingzeng,Bruckman,Senior Engineer,1992-03-24,79649,15600
283256,Greger,Fontan,Staff,1992-03-24,53537,14924
400478,Rafols,Lund,Senior Staff,1992-03-24,84561,14736
93986,Elzbieta,Perry,Senior Staff,1992-03-24,74080,14736
271033,Anyuan,Sidou,Senior Staff,1992-03-24,59402,14736
91541,Slavian,McFarlin,Senior Staff,1992-03-24,40000,14736
482789,Theron,Marsiglia,Senior Staff,1992-03-23,40000,14736
257086,Xiaocheng,Ghalwash,Senior Engineer,1992-03-23,57585,15600
408517,Shen,Plump,Senior Staff,1992-03-23,65890,14736
18503,Mechthild,Marletta,Senior Engineer,1992-03-23,66668,15600
417440,Luisa,Lorie,Senior Engineer,1992-03-23,64591,15600
417306,LiMin,Lorin,Senior Engineer,1992-03-23,46307,15600
435697,Miquel,McDermid,Senior Engineer,1992-03-23,44165,15600
90250,Richard,Sluis,Senior Staff,1992-03-23,56556,14736
101588,Manu,Weedon,Senior Engineer,1992-03-23,53259,15600
68199,Kwok,Litzkow,Senior Engineer,1992-03-23,69041,15600
436744,Remzi,Luders,Senior Staff,1992-03-23,83358,14736
26990,Ranga,Gihr,Senior Staff,1992-03-22,40000,14736
288381,George,Schusler,Senior Engineer,1992-03-22,56236,15600
493199,Gila,Gist,Senior Engineer,1992-03-22,41447,15600
284457,Eric,Luders,Senior Staff,1992-03-22,54398,14736
92878,Phule,Birjandi,Senior Staff,1992-03-22,78958,14736
494524,Toshiko,Jonsson,Senior Engineer,1992-03-22,46966,15600
452597,Urs,Ermel,Senior Engineer,1992-03-22,66600,15600
78116,Tokuyasu,Beerel,Senior Staff,1992-03-22,62386,14736
110183,Shirish,Ossenbruggen,Staff,1992-03-21,48291,14924
31326,Tesuya,Conta,Senior Engineer,1992-03-21,40088,15600
472186,Dung,Janetzko,Senior Staff,1992-03-21,83339,14736
239325,Fox,Perz,Senior Engineer,1992-03-20,47648,15600
41215,Moon,Wursthorn,Senior Engineer,1992-03-20,50752,15600
240475,Qunsheng,Guardalben,Senior Engineer,1992-03-20,46379,15600
401657,Huican,Cooley,Senior Engineer,1992-03-20,49223,15600
471847,Katsuo,Maccarone,Senior Staff,1992-03-20,61490,14736
247311,Pranay,Bolsens,Senior Staff,1992-03-20,40000,14736
28282,Arto,Spelt,Senior Staff,1992-03-20,68565,14736
50856,Hironoby,Melter,Senior Engineer,1992-03-20,40000,15600
272418,Golgen,Versino,Senior Staff,1992-03-20,64812,14736
98913,Toshimori,Fabrizio,Senior Staff,1992-03-20,64924,14736
498463,Vasiliy,Vilarrasa,Senior Engineer,1992-03-20,51067,15600
495611,Sushant,Gniady,Senior Staff,1992-03-19,59285,14736
76916,Yonghong,Morton,Senior Engineer,1992-03-19,49653,15600
97390,Angus,Masaki,Senior Engineer,1992-03-19,40000,15600
211361,Garnet,Candan,Senior Staff,1992-03-19,56240,14736
288369,Eran,Streng,Senior Staff,1992-03-19,50952,14736
200050,Kensyu,Thorelli,Senior Engineer,1992-03-19,52901,15600
410505,Hongzhu,Yetto,Senior Engineer,1992-03-19,40000,15600
206412,Geoffrey,Frezza,Senior Engineer,1992-03-19,40000,15600
263591,Parviz,Restivo,Senior Staff,1992-03-19,40000,14736
493294,Mong,Bamford,Senior Staff,1992-03-18,47101,14736
260359,Kensyu,Furudate,Senior Engineer,1992-03-18,40000,15600
61062,Parke,Champarnaud,Senior Engineer,1992-03-18,47544,15600
455496,Kasidit,Schaap,Senior Staff,1992-03-18,69701,14736
48008,Goncalo,Gulak,Senior Staff,1992-03-18,65558,14736
456414,Leandro,Marshall,Senior Engineer,1992-03-17,57624,15600
444595,Masako,Papadias,Senior Engineer,1992-03-17,50261,15600
16486,Sanjay,Perin,Senior Staff,1992-03-17,57496,14736
421364,Huican,Ramalingam,Senior Staff,1992-03-17,82900,14736
404855,Georgy,Hiraishi,Senior Engineer,1992-03-17,61131,15600
245306,Huai,Yoshimura,Senior Staff,1992-03-16,40000,14736
58554,Feipei,Tzvieli,Staff,1992-03-16,70179,14924
248905,Sandeepan,Bakhtari,Staff,1992-03-16,69154,14924
267328,Marsja,Luders,Senior Staff,1992-03-16,85284,14736
83589,Sorina,Streng,Senior Engineer,1992-03-16,44472,15600
76495,Zhonghua,Cangellaris,Senior Staff,1992-03-16,88246,14736
100137,Seongbae,Bail,Senior Engineer,1992-03-16,40000,15600
257685,Siamak,Szilard,Senior Engineer,1992-03-15,40000,15600
214161,Tsz,Strehl,Senior Staff,1992-03-15,40000,14736
401125,Josyula,Rothe,Senior Staff,1992-03-15,54184,14736
438676,Conal,Mikschl,Senior Staff,1992-03-15,67214,14736
293907,Pintsang,Doering,Senior Engineer,1992-03-15,40000,15600
498517,Joydip,Hanabata,Senior Engineer,1992-03-14,48612,15600
208894,Peer,Murtafg,Senior Engineer,1992-03-14,40000,15600
409320,Leandro,Hofstetter,Engineer,1992-03-14,76466,16111
275479,Georgi,Ratnakar,Senior Staff,1992-03-14,63085,14736
33494,Limsoon,Gihr,Senior Engineer,1992-03-14,56768,15600
75221,Bilhanan,Pelc,Senior Staff,1992-03-14,40000,14736
472188,Stabislas,Jiang,Senior Engineer,1992-03-14,40000,15600
87526,Turgut,Lanphier,Senior Staff,1992-03-14,63579,14736
285551,Zita,Erie,Senior Staff,1992-03-14,76269,14736
21391,Zijian,Pagter,Senior Engineer,1992-03-14,58700,15600
66521,Taiji,Krychniak,Senior Engineer,1992-03-13,40000,15600
49860,Pintsang,Rosin,Senior Engineer,1992-03-13,41940,15600
498772,Kellyn,Erman,Senior Staff,1992-03-13,41899,14736
425013,Mariusz,Fargier,Technique Leader,1992-03-13,40000,2014
275272,Alassane,Foong,Senior Staff,1992-03-13,83556,14736
411436,Akeel,Bael,Senior Engineer,1992-03-13,46843,15600
491781,Mona,Terwilliger,Senior Staff,1992-03-13,46730,14736
108891,Bikash,Chiodo,Staff,1992-03-13,86860,14924
59507,Falguni,Bala,Senior Staff,1992-03-12,46933,14736
15343,Chaosheng,Luce,Senior Engineer,1992-03-12,48936,15600
437442,Muzhong,Delaune,Senior Staff,1992-03-12,71689,14736
232890,Alair,Herath,Senior Staff,1992-03-12,40000,14736
475671,Sangeeta,Rosar,Senior Engineer,1992-03-12,59781,15600
48834,Felicidad,Ferriere,Senior Staff,1992-03-12,68502,14736
230956,Moheb,Ranft,Senior Engineer,1992-03-12,40000,15600
404878,Syozo,Schaaf,Senior Staff,1992-03-12,60805,14736
228610,Tomokazu,Llado,Senior Engineer,1992-03-12,46297,15600
298426,Shirish,Dahlbom,Senior Staff,1992-03-12,40261,14736
297951,Shen,Cappelletti,Senior Engineer,1992-03-11,61066,15600
232057,Valter,Candan,Senior Staff,1992-03-11,40000,14736
64974,Lijia,Penn,Senior Engineer,1992-03-11,40000,15600
235609,Aamer,Talmor,Senior Staff,1992-03-11,53897,14736
200695,Geraldo,Zongker,Senior Engineer,1992-03-11,40000,15600
77722,Bodo,Denti,Senior Staff,1992-03-11,40000,14736
416288,Ramalingam,Khalid,Senior Engineer,1992-03-11,46139,15600
436989,Mohan,Lubachevsky,Senior Staff,1992-03-11,40000,14736
20405,JiYoung,Mitina,Senior Engineer,1992-03-11,51756,15600
243189,Goh,Rebaine,Senior Staff,1992-03-11,56432,14736
16851,Leon,Stasinski,Senior Staff,1992-03-10,51771,14736
106003,Przemyslawa,Kemmerer,Technique Leader,1992-03-10,70147,2014
47932,King,Ruther,Senior Staff,1992-03-10,56422,14736
224398,Duangkaew,Perly,Senior Engineer,1992-03-10,58635,15600
494479,Anoosh,Thibadeau,Senior Engineer,1992-03-10,49617,15600
470567,Pantung,Jumpertz,Senior Engineer,1992-03-10,80362,15600
13341,Bodh,Doering,Senior Staff,1992-03-10,40000,14736
410392,Troy,Karner,Senior Staff,1992-03-10,63827,14736
80216,Tristan,Heiserman,Senior Engineer,1992-03-09,56047,15600
249194,Yongmin,Gimbel,Senior Engineer,1992-03-09,41609,15600
479051,Sanjoy,Swen,Senior Staff,1992-03-09,54518,14736
260234,Gay,Katzenelson,Senior Engineer,1992-03-09,40000,15600
481153,Golgen,Thorelli,Senior Engineer,1992-03-08,40000,15600
283972,Kwangho,Kenevan,Senior Engineer,1992-03-08,40000,15600
262362,Arnd,Birge,Senior Engineer,1992-03-08,44485,15600
499689,Kinh,Sommer,Senior Staff,1992-03-08,65577,14736
402752,Seshu,Streit,Senior Engineer,1992-03-08,40000,15600
226733,Taizo,Pezzoli,Senior Engineer,1992-03-07,40000,15600
69342,Visit,Emden,Staff,1992-03-07,75375,14924
457443,Wonhee,Sethi,Senior Staff,1992-03-07,72913,14736
61177,Somnath,Bednarek,Senior Engineer,1992-03-07,51940,15600
477271,Susanna,Gyimothy,Senior Staff,1992-03-07,40000,14736
284203,Subhankar,Weisert,Senior Staff,1992-03-07,55573,14736
289562,Chuanyi,Warwick,Senior Engineer,1992-03-07,48830,15600
465245,Giap,Roccetti,Senior Staff,1992-03-07,52611,14736
93366,Heejo,Schach,Senior Staff,1992-03-07,71579,14736
281534,Atreyi,Schlegelmilch,Senior Staff,1992-03-07,46843,14736
295838,Bartek,Ritcey,Senior Staff,1992-03-07,84853,14736
434289,Sajjan,Broomell,Senior Staff,1992-03-06,74570,14736
409761,Nahid,Brattka,Senior Staff,1992-03-06,64018,14736
415505,Premal,Hambrick,Senior Engineer,1992-03-06,48711,15600
274785,Sandeepan,Krohn,Senior Staff,1992-03-06,77694,14736
78014,Gay,Ressouche,Senior Engineer,1992-03-06,40000,15600
208483,Pradeep,Simkin,Senior Staff,1992-03-06,90146,14736
106843,Mansur,Miara,Senior Engineer,1992-03-06,64995,15600
261372,Xianlong,Uhrig,Senior Engineer,1992-03-06,40000,15600
488627,Sven,Barvinok,Senior Engineer,1992-03-05,43377,15600
52058,Jessie,Rassart,Senior Staff,1992-03-05,40000,14736
37372,Dietrich,Peot,Senior Staff,1992-03-05,45450,14736
201936,Remmert,Ishibashi,Senior Staff,1992-03-05,60784,14736
299866,Maris,Mikschl,Senior Staff,1992-03-05,40000,14736
217523,Abdulla,Zolotykh,Senior Engineer,1992-03-05,60944,15600
57475,Parviz,Takanami,Senior Staff,1992-03-05,44777,14736
291500,Elrique,Horswill,Senior Engineer,1992-03-05,40000,15600
236272,Chirstian,Litvinov,Senior Engineer,1992-03-04,40000,15600
203051,Kiyotoshi,Meriste,Senior Staff,1992-03-04,40000,14736
223703,Kokou,Bottner,Senior Staff,1992-03-04,94441,14736
283804,Aran,Koprowski,Senior Engineer,1992-03-04,54288,15600
461763,Arunachalam,Marsiglia,Senior Engineer,1992-03-04,54488,15600
70564,Supot,Chiola,Senior Engineer,1992-03-04,43784,15600
445772,Tuval,Oehlmann,Senior Engineer,1992-03-04,40000,15600
105704,Serif,Gajiwala,Senior Staff,1992-03-03,40000,14736
270913,Wojceich,Zallocco,Engineer,1992-03-03,50347,16111
246041,Maria,Bahl,Senior Staff,1992-03-03,48832,14736
299347,Chikako,Zhang,Senior Staff,1992-03-02,70168,14736
44251,Martine,Haldar,Senior Engineer,1992-03-02,41526,15600
442131,Mark,Dredge,Senior Staff,1992-03-02,40000,14736
425482,Jongsuk,Cunliffe,Senior Staff,1992-03-02,40000,14736
262677,Eishiro,Zumaque,Senior Staff,1992-03-02,72416,14736
233828,Sariel,Vecchi,Senior Staff,1992-03-02,66540,14736
53651,Nathalie,Melichar,Senior Staff,1992-03-02,66640,14736
435345,Karoline,Murtafg,Senior Engineer,1992-03-02,57973,15600
229415,Abdelghani,Ibel,Senior Engineer,1992-03-02,48782,15600
250851,Zongyan,Qiwen,Senior Engineer,1992-03-02,44644,15600
218276,Youjian,Ranze,Senior Staff,1992-03-02,40000,14736
462911,Shay,Kusakabe,Senior Staff,1992-03-02,74067,14736
250515,Zissis,Schach,Senior Staff,1992-03-02,41651,14736
401929,Yolla,Ramras,Senior Staff,1992-03-02,86230,14736
454201,Xumin,Sullins,Senior Engineer,1992-03-02,49673,15600
420702,Vitaly,Ligten,Senior Engineer,1992-03-01,54499,15600
270149,Zhanqiu,Busillo,Senior Staff,1992-03-01,40000,14736
55884,Maia,Hmelo,Senior Engineer,1992-03-01,47718,15600
298372,Gad,Laurillard,Senior Engineer,1992-03-01,44607,15600
291067,Margareta,Sanella,Senior Engineer,1992-03-01,40000,15600
431155,Lillian,Castellani,Engineer,1992-03-01,68747,16111
499641,Mart,Nannarelli,Staff,1992-03-01,71531,14924
88707,Adit,Ermel,Senior Engineer,1992-03-01,40000,15600
223196,Paloma,Sidhu,Senior Engineer,1992-02-29,72254,15600
50503,Elvia,Kading,Senior Staff,1992-02-29,57306,14736
200150,Bilhanan,Famili,Staff,1992-02-29,42470,14924
23777,Juichirou,Kilgore,Senior Engineer,1992-02-29,40000,15600
31641,Aram,Syrzycki,Senior Engineer,1992-02-29,47195,15600
418855,Piyawadee,Granlund,Senior Staff,1992-02-29,73012,14736
429444,Peternela,Garigliano,Senior Engineer,1992-02-29,40000,15600
40522,Krisda,Kinley,Senior Staff,1992-02-29,40000,14736
70812,Qiwen,Lund,Senior Staff,1992-02-29,40000,14736
45256,Berry,Puppo,Senior Staff,1992-02-29,75600,14736
48044,Zhonghui,Luga,Senior Staff,1992-02-29,72915,14736
50351,Shahaf,Fordan,Senior Staff,1992-02-28,52431,14736
87223,Shichao,Baezner,Senior Staff,1992-02-28,75235,14736
218432,Eran,Pettit,Senior Staff,1992-02-28,66847,14736
407191,Itzchak,Bolotov,Senior Staff,1992-02-28,59098,14736
285781,Hein,Picaronny,Senior Staff,1992-02-27,68699,14736
455998,Dante,Panangaden,Senior Staff,1992-02-27,53915,14736
474221,Bojan,Heuser,Senior Engineer,1992-02-27,40888,15600
490310,Monique,Camarinopoulos,Senior Engineer,1992-02-27,51623,15600
92797,Shalesh,Ligten,Senior Staff,1992-02-27,70839,14736
243639,Sreekrishna,Smeets,Senior Engineer,1992-02-27,42592,15600
289079,Xiaobin,Montemayor,Senior Engineer,1992-02-27,40000,15600
58830,Uzi,Cunliffe,Senior Engineer,1992-02-27,40836,15600
482996,Wonhee,Lovengreen,Senior Staff,1992-02-26,40000,14736
89053,Arunachalam,Bolsens,Senior Engineer,1992-02-26,40000,15600
261073,Carrsten,Wilfing,Senior Engineer,1992-02-26,50109,15600
473822,Gina,Chaudhury,Senior Engineer,1992-02-26,40000,15600
30983,Nidapan,Petersohn,Senior Staff,1992-02-25,40000,14736
73409,Denis,Biros,Senior Engineer,1992-02-25,40000,15600
429814,Georg,Tischendorf,Senior Staff,1992-02-25,78324,14736
90738,Pranav,Christianini,Senior Engineer,1992-02-25,40000,15600
217377,Zhaofang,Gecsei,Senior Engineer,1992-02-25,48248,15600
221634,Tze,Anido,Senior Staff,1992-02-25,40000,14736
471433,Takanari,Khamsi,Senior Engineer,1992-02-24,50342,15600
213213,Zongyan,Rodite,Senior Engineer,1992-02-24,60237,15600
403664,Jeanne,Bugrara,Engineer,1992-02-24,61755,16111
496668,Sakthirel,Hockney,Senior Staff,1992-02-24,62592,14736
65978,Fay,Chaudhuri,Senior Staff,1992-02-24,49877,14736
234457,Arto,Stranks,Senior Engineer,1992-02-24,52286,15600
252948,Danco,Krupka,Senior Staff,1992-02-23,40000,14736
427439,Geraldo,Syrotiuk,Senior Engineer,1992-02-23,40000,15600
73387,Noritoshi,Axelband,Senior Staff,1992-02-23,66306,14736
205112,Masanao,Quaggetto,Senior Staff,1992-02-23,48976,14736
31429,Matk,Bernini,Senior Staff,1992-02-23,45192,14736
439889,Constantijn,Benaini,Senior Engineer,1992-02-23,53291,15600
444575,Masaru,Thummel,Senior Staff,1992-02-23,40000,14736
470546,Susanne,Barvinok,Senior Staff,1992-02-23,42079,14736
463316,Seongbae,Iwayama,Senior Engineer,1992-02-22,62106,15600
286444,Marin,Srimani,Senior Staff,1992-02-22,46915,14736
284474,Mona,Petersohn,Senior Staff,1992-02-22,78001,14736
42460,Angel,Vrecion,Senior Engineer,1992-02-21,45978,15600
94206,Denis,Cooley,Senior Staff,1992-02-21,57305,14736
264128,Guangming,Suomi,Senior Staff,1992-02-21,90452,14736
77324,Gila,Isaac,Senior Staff,1992-02-21,67287,14736
491622,Remko,Stiles,Senior Staff,1992-02-21,40000,14736
202027,Arve,Puoti,Senior Staff,1992-02-21,69583,14736
271565,Sugwoo,Juneja,Senior Engineer,1992-02-21,62945,15600
429369,Yifei,Luit,Senior Engineer,1992-02-21,40327,15600
224309,Valeri,Shackell,Senior Engineer,1992-02-21,40000,15600
432583,Seongbin,Mitsuhashi,Senior Staff,1992-02-21,114927,14736
252514,Tsutomu,Kemmerer,Senior Staff,1992-02-20,65271,14736
61634,Shigehito,Panwar,Senior Staff,1992-02-20,65862,14736
29817,Florian,Sadowski,Senior Engineer,1992-02-20,41810,15600
210411,Lucian,Janetzko,Senior Engineer,1992-02-20,43348,15600
261143,Reinhard,Mansanne,Senior Engineer,1992-02-20,69057,15600
280353,Cheong,Sooriamurthi,Senior Engineer,1992-02-20,62335,15600
284637,Odoardo,Avouris,Senior Staff,1992-02-19,40000,14736
281730,Jordanka,Axelband,Senior Staff,1992-02-19,82403,14736
238018,Amabile,Radhakrishnan,Technique Leader,1992-02-19,40000,2014
477473,Flemming,Mikschl,Senior Engineer,1992-02-19,40000,15600
452261,Khedija,Prenel,Senior Engineer,1992-02-19,43127,15600
54648,Denny,Setiz,Senior Engineer,1992-02-19,54937,15600
473379,Avishai,Callaway,Senior Engineer,1992-02-19,51201,15600
33871,Vivian,Erdmenger,Senior Staff,1992-02-19,40000,14736
465635,Tetsurou,Spinelli,Senior Engineer,1992-02-19,57568,15600
281628,Vasilii,Peck,Senior Engineer,1992-02-19,41589,15600
275606,Stamatina,Alpay,Senior Engineer,1992-02-19,40000,15600
479004,Mountaz,Copas,Senior Staff,1992-02-18,90191,14736
483353,Mizuhito,Litvinov,Senior Staff,1992-02-18,102711,14736
200221,Hinrich,Marquardt,Senior Staff,1992-02-18,40000,14736
219046,Insup,Birsak,Senior Staff,1992-02-18,40000,14736
69544,Flemming,Falster,Senior Staff,1992-02-18,54478,14736
204034,Arco,Botman,Senior Engineer,1992-02-18,40000,15600
266159,Navid,Uludag,Senior Engineer,1992-02-18,47437,15600
498653,LiMin,Raoux,Senior Engineer,1992-02-18,48237,15600
485162,Ekawit,Manderick,Senior Staff,1992-02-17,40000,14736
469769,Ewing,Pelz,Senior Staff,1992-02-17,47591,14736
482583,Danil,Wielonsky,Senior Staff,1992-02-17,65537,14736
424950,Yuchang,Mundy,Senior Staff,1992-02-17,57235,14736
104091,Shrikanth,Mawatari,Senior Staff,1992-02-17,88769,14736
55711,Uzi,Mamelak,Senior Engineer,1992-02-17,61290,15600
63516,Toshimitsu,Steinauer,Senior Staff,1992-02-16,94093,14736
481750,Zvonko,Lieberherr,Senior Staff,1992-02-16,43245,14736
41885,Val,Validov,Senior Staff,1992-02-16,68151,14736
481447,Baoqiu,Erez,Senior Engineer,1992-02-16,50186,15600
264506,Parke,Kalefeld,Senior Engineer,1992-02-16,42530,15600
227603,Poorav,Borovoy,Senior Engineer,1992-02-16,40000,15600
69771,Chaitali,Ibel,Senior Staff,1992-02-15,48930,14736
106319,Jayson,Azulay,Senior Staff,1992-02-15,70493,14736
476203,Ohad,Mateescu,Senior Staff,1992-02-15,45056,14736
450322,Hsiangchu,Melichar,Senior Engineer,1992-02-15,40000,15600
219403,Gina,Baja,Senior Engineer,1992-02-14,54566,15600
439541,Dines,Garnick,Senior Engineer,1992-02-14,81591,15600
207293,Mack,Versino,Senior Staff,1992-02-14,40000,14736
29759,Arif,Thimonier,Senior Staff,1992-02-14,40000,14736
407359,Suvo,Baezner,Senior Engineer,1992-02-14,40000,15600
478566,Zhongwei,Luby,Senior Staff,1992-02-13,85588,14736
451282,Suzette,Fujisawa,Senior Engineer,1992-02-13,40000,15600
294018,Shietung,Pluym,Senior Engineer,1992-02-13,42840,15600
24613,Hitofumi,Stifter,Senior Staff,1992-02-13,72578,14736
407390,Jacqueline,Greibach,Senior Staff,1992-02-13,40000,14736
107118,Jordanka,Skogmar,Senior Staff,1992-02-13,40000,14736
49772,Navin,Cools,Senior Engineer,1992-02-13,40000,15600
203465,Martina,Taneja,Senior Staff,1992-02-13,40000,14736
54777,Niteen,Oxenboll,Senior Staff,1992-02-13,58429,14736
437882,Salvador,Osgood,Senior Engineer,1992-02-13,40000,15600
12949,Geoff,Asrin,Senior Engineer,1992-02-12,40000,15600
61667,Domenico,Hasenauer,Senior Staff,1992-02-12,77399,14736
269012,Ronghao,Puoti,Senior Engineer,1992-02-12,42129,15600
109117,Arnould,Garnier,Senior Staff,1992-02-12,70502,14736
438171,Oguz,Engberts,Senior Staff,1992-02-12,40000,14736
202232,Mack,Lalonde,Senior Engineer,1992-02-12,40000,15600
211778,Srinidhi,Zallocco,Senior Engineer,1992-02-12,40000,15600
475862,Zengping,Falck,Senior Engineer,1992-02-12,51495,15600
407163,Suebskul,Ranka,Senior Engineer,1992-02-12,40000,15600
78114,Zeljko,Mellouli,Senior Staff,1992-02-12,83347,14736
245537,Uri,Broomell,Senior Engineer,1992-02-12,40000,15600
106773,Tokuyasu,Simmel,Senior Engineer,1992-02-11,45174,15600
418046,Ayonca,Geffroy,Senior Staff,1992-02-11,40000,14736
225968,Domenico,Brickell,Senior Engineer,1992-02-11,40000,15600
95639,Maja,Schapire,Senior Staff,1992-02-11,82433,14736
222702,Dmitry,Barbanera,Senior Engineer,1992-02-11,63011,15600
